title,price,description,images,sku,stock
Honor 300-5G AMM-AN00 LCD ORI Full Set,RM 198.00,Description Product Specifications and Features: -Honor 300-5G AMM-AN00 LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/HONOR-300-LCD-ORI-FS-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/HONOR-300-LCD-ORI-FS.jpg,SKU-K8HGAJ,38
"HW Mate X3-4G ALT-AL00,ALT-L29/Mate X5-5G ALT-AL10 LCD ORI Full Set (Outer Screen)",RM 510.00,"Description Product Specifications and Features: -HW Mate X3-4G ALT-AL00,ALT-L29/Mate X5-5G ALT-AL10 LCD ORI Full Set (Outer Screen) -Warranty 1 Month -Self Damage Will Be No Warranty",https://www.cmedistribution.com.my/wp-content/uploads/2025/03/HW-MATE-X3-FRONT-LCD-ORI-FS-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/HW-MATE-X3-FRONT-LCD-ORI-FS.jpg,SKU-31XXFM,63
"Infinix Zero 30 (4G,5G) / ITEL S23 Plus Front Glass + OCA",RM 21.60,"Description Product Specifications and Features: -Infinix Zero 30 (4G,5G) / ITEL S23 Plus Front Glass + OCA",https://www.cmedistribution.com.my/wp-content/uploads/2025/03/INFINIX-ZERO-30-TS-LENS.jpg,SKU-80NSTS,30
Phone 16 Front Glass + OCA + Polarized Paper,RM 18.00,Description Product Specifications and Features: -Phone 16 Front Glass + OCA + Polarized Paper,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-TS-LENS-POLAR-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-TS-LENS-POLAR-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-TS-LENS-POLAR-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-TS-LENS-POLAR-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-TS-LENS-POLAR-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-TS-LENS-POLAR-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-TS-LENS-POLAR-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-TS-LENS-POLAR-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-TS-LENS-POLAR.jpg,SKU-733AA0,87
Phone 16Plus Front Glass + OCA + Polarized Paper,RM 18.00,Description Product Specifications and Features: -Phone 16Plus Front Glass + OCA + Polarized Paper,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-TS-LENS-POLAR.jpg,SKU-0N4N88,46
Phone 16Pro Front Glass + OCA + Polarized Paper,RM 18.00,Description Product Specifications and Features: – Phone 16Pro Front Glass + OCA + Polarized Paper,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-TS-LENS-POLAR-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-TS-LENS-POLAR-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-TS-LENS-POLAR-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-TS-LENS-POLAR-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-TS-LENS-POLAR-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-TS-LENS-POLAR-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-TS-LENS-POLAR-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-TS-LENS-POLAR-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-TS-LENS-POLAR.jpg,SKU-4B6A9V,33
Phone 16Pro LCD SL DD Hard OLED Full Set,RM 384.00,Description Product Specifications and Features: -Phone 16Pro LCD SL DD Hard OLED Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PRO-LCD-SL-OLED.jpg,SKU-SLD9FY,71
Phone 16ProMax Front Glass + OCA + Polarized Paper,RM 18.00,Description Product Specifications and Features: -Phone 16ProMax Front Glass + OCA + Polarized Paper,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PM-TS-LENS-POLAR.jpg,SKU-CJJ4D1,77
Redmi K80-5G/K80 Pro-5G/Poco F7 Pro/Poco F7 Ultra LCD ORI Full Set,RM 450.00,Description Product Specifications and Features: -Redmi K80-5G/K80 Pro-5G/Poco F7 Pro/Poco F7 Ultra LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/REDMI-K80-LCD-ORI-FS-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/REDMI-K80-LCD-ORI-FS.jpg,SKU-V5L17X,58
SM A05-4G SM-A055 Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM A05-4G SM-A055 Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-A05-TS-LENS.jpg,SKU-KGV04T,64
SM A06-4G SM-A065 Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM A06-4G SM-A065 Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-A06-TS-LENS.jpg,SKU-Z7OWYP,49
SM A16-5G SM-A166 Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM A16-5G SM-A166 Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-A16-TS-LENS.jpg,SKU-ZYGE5Z,6
SM A35-5G SM-A356 Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM A35-5G SM-A356 Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-A35-5G-TS-LENS.jpg,SKU-EO2XJ8,22
SM A55-5G SM-A556 Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM A55-5G SM-A556 Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-A55-5G-TS-LENS.jpg,SKU-3IKBMS,75
SM M22-4G SM-M225/F22 Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM M22-4G SM-M225/F22 Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-M22-4G-TS-LENS.jpg,SKU-M3OVKS,13
"SM S20 Fe (4G,5G) SM-G780F,SM-G781B LCD OLED Full Set + Frame",RM 168.00,"Description Product Specifications and Features: -SM S20 Fe (4G,5G) SM-G780F,SM-G781B LCD OLED Full Set + Frame -Warranty 1 Month -Self Damage Will Be No Warranty",https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S20-FE-LCD-OLED-FSFRM-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S20-FE-LCD-OLED-FSFRM-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S20-FE-LCD-OLED-FSFRM-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S20-FE-LCD-OLED-FSFRM-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S20-FE-LCD-OLED-FSFRM-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S20-FE-LCD-OLED-FSFRM-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S20-FE-LCD-OLED-FSFRM-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S20-FE-LCD-OLED-FSFRM-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S20-FE-LCD-OLED-FSFRM.jpg,SKU-8XE4XE,16
SM S22 Plus-5G Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM S22 Plus-5G Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S22-PLUS-TS-LENS.jpg,SKU-8H4UGY,98
SM S23 FE-5G SM-S711B Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM S23 FE-5G SM-S711B Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S23-FE-TS-LENS.jpg,SKU-IKI8N2,94
SM S25-5G SM-S931 LCD ORI Full Set Without Frame,RM 540.00,Description Product Specifications and Features: -SM S25-5G SM-S931 LCD ORI Full Set Without Frame -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S25-LCD-ORI-NO-FRM-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S25-LCD-ORI-NO-FRM-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S25-LCD-ORI-NO-FRM-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S25-LCD-ORI-NO-FRM-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S25-LCD-ORI-NO-FRM-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S25-LCD-ORI-NO-FRM-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S25-LCD-ORI-NO-FRM-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S25-LCD-ORI-NO-FRM-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-S25-LCD-ORI-NO-FRM.jpg,SKU-B36ED6,25
Vivo V27E V2237 Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -Vivo V27E V2237 Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/VIVO-V27E-TS-LENS.jpg,SKU-5PBCGD,37
Honor 200 Pro-5G Front Glass + OCA,RM 19.20,Description Product Specifications and Features: -Honor 200 Pro-5G Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/HONOR-200-PRO-TS-LENS.jpg,SKU-6LTIB6,30
Infinix XPad X1101 LCD ORI Full Set,RM 144.00,Description Product Specifications and Features: -Infinix XPad X1101 LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/02/INFINIX-XPAD-X1101-LCD-ORI-FS-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/02/INFINIX-XPAD-X1101-LCD-ORI-FS.jpg,SKU-DWII6M,74
Phone 12ProMax LCD JK Soft OLED Full Set (Support Move IC),RM 210.00,Description Product Specifications and Features: -Phone 12ProMax LCD JK Soft OLED Full Set (Support Move IC) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-12PM-LCD-JK-SOFT-OLED-FS.jpg,SKU-YR1QLB,72
Phone 14 LCD ORI New Full Set,"RM 1,476.00",Description Product Specifications and Features: -Phone 14 LCD ORI New Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-14-LCD-ORI-NEW-FS.jpg,SKU-SKXFUY,67
Phone 14Plus LCD ORI New Full Set,"RM 1,536.00",Description Product Specifications and Features: -Phone 14Plus LCD ORI New Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-14PLUS-LCD-ORI-NEW-FS.jpg,SKU-MDRJVR,43
Phone 15 LCD ORI New Full Set,"RM 1,380.00",Description Product Specifications and Features: -Phone 15 LCD ORI New Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-15-LCD-ORI-NEW-FS.jpg,SKU-UYX25Z,29
Phone 15Plus LCD ORI New Full Set,"RM 1,548.00",Description Product Specifications and Features: -Phone 15Plus LCD ORI New Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-15PLUS-LCD-ORI-NEW-FS.jpg,SKU-RG9KJG,16
Phone 16 LCD RJ AA TFT Incell Full Set,RM 198.00,Description Product Specifications and Features: -Phone 16 LCD RJ AA TFT Incell Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16-LCD-RJ-AA.jpg,SKU-AORXMA,97
Phone 16 LCD SL DD OLED Full Set (Support Move IC),RM 390.00,Description Product Specifications and Features: -Phone 16 LCD SL DD OLED Full Set (Support Move IC) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/02/IP-16-LCD-SL-DD.jpg,SKU-D8MCUU,77
Phone 16Plus LCD ORI New Fulll Set,"RM 1,644.00",Description Product Specifications and Features: -Phone 16Plus LCD ORI New Fulll Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ORI-NEW-FS.jpg,SKU-XZO362,64
Phone 16Plus LCD RJ AA TFT Incell Full Set,RM 210.00,Description Product Specifications and Features: -Phone 16Plus LCD RJ AA TFT Incell Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-LCD-RJ-AA-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-LCD-RJ-AA-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-LCD-RJ-AA-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-LCD-RJ-AA-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-LCD-RJ-AA-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-LCD-RJ-AA-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-LCD-RJ-AA-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-LCD-RJ-AA-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IP-16PLUS-LCD-RJ-AA.jpg,SKU-7Q1C44,95
Phone 16Plus LCD ZY AA TFT Full Set,RM 132.00,Description Product Specifications and Features: -Phone 16Plus LCD ZY AA TFT Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ZY-AA-FS-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ZY-AA-FS-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ZY-AA-FS-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ZY-AA-FS-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ZY-AA-FS-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ZY-AA-FS-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ZY-AA-FS-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ZY-AA-FS-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16PLUS-LCD-ZY-AA-FS.jpg,SKU-01LNG1,66
Realme V20/V30 LCD ORI Full Set,RM 51.60,Description Product Specifications and Features: -Realme V20/V30 LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/REALME-V20-LCD-ORI-FS.jpg,SKU-822LRH,66
Redmi Note 13-4G/Redmi Note 14-5G Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -Redmi Note 13-4G/Redmi Note 14-5G Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/REDMI-NOTE-13-4G-TS-LENS.jpg,SKU-MDB6S3,84
SM M14-5G SM-M146 Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM M14-5G SM-M146 Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/SAM-M14-5G-TS-LENS.jpg,SKU-5IRBBN,5
SM M53-5G M536 Front Glass + OCA,RM 7.20,Description Product Specifications and Features: -SM M53-5G M536 Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/SAM-M53-5G-TS-LENS.jpg,SKU-67BPNT,40
Vivo iQOO 11-5G/ iQOO 11S-5G LCD ORI Full Set,RM 258.00,Description Product Specifications and Features: -Vivo iQOO 11-5G/ iQOO 11S-5G LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/03/IQOO-11-LCD-ORI-FS.jpg,SKU-V8UNA9,30
Vivo V30E-5G V2339 LCD ORI Full Set (专用版),RM 318.00,Description Product Specifications and Features: -Vivo V30E-5G V2339 LCD ORI Full Set (专用版) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/VIVO-V30E-5G-LCD-ORI-FS.jpg,SKU-QMSZCK,8
Xiaomi 10/Xiaomi 10 Pro-5G/Xiaomi 10S (M2102JSC) LCD FOG Full Set (VER S Common Use),RM 330.00,Description Product Specifications and Features: -Xiaomi 10/Xiaomi 10 Pro-5G/Xiaomi 10S (M2102JSC) LCD FOG Full Set (VER S Common Use) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/XIAOMI-10-LCD-FOG-VER-S.jpg,SKU-J6OE0L,22
Xiaomi Pad 7/Xiaomi Pad 7 Pro LCD ORI Full Set,RM 150.00,Description Product Specifications and Features: -Xiaomi Pad 7/Xiaomi Pad 7 Pro LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/XIAOMI-PAD-7-LCD-ORI-FS-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/XIAOMI-PAD-7-LCD-ORI-FS.jpg,SKU-RUE2FN,10
Honor 200-5G Front Glass + OCA,RM 19.20,Description Product Specifications and Features: -Honor 200-5G Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/HONOR-200-TS-LENS.jpg,SKU-RWX19G,11
Honor Magic VS-5G LCD ORI Full Set (Inner Screen),RM 786.00,Description Product Specifications and Features: -Honor Magic VS-5G LCD ORI Full Set (Inner Screen) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/HONOR-MAGIC-VS-LCD-ORI-FS.jpg,SKU-NRTBVN,7
"Infinix Note 11/Note 12 (4G,5G)/Note 12-G96 X670/Note 12 Turbo/Note 12-2023/Note 12 Pro (4G,5G)/Note 12I-2022 X677 LCD OLED Full Set",RM 150.00,"Description Product Specifications and Features: -Infinix Note 11/Note 12 (4G,5G)/Note 12-G96 X670/Note 12 Turbo/Note 12-2023/Note 12 Pro (4G,5G)/Note 12I-2022 X677 LCD OLED Full Set -Warranty 1 Month -Self Damage Will Be No Warranty",https://www.cmedistribution.com.my/wp-content/uploads/2024/12/INFINIX-NOTE-11-LCD-OLED-FS.jpg,SKU-GNK22X,2
Microsoft Surface Go 1 LCD ORI Full Set,RM 330.00,Description Product Specifications and Features: -Microsoft Surface Go 1 LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/MICROSOFT-SRUFACE-GO-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/MICROSOFT-SURFACE-GO-1-LCD-ORI-FS.jpg,SKU-VNIA4E,47
Oppo Reno 12 Pro CPH2629 LCD AA Full Set,RM 90.00,Description Product Specifications and Features: -Oppo Reno 12 Pro CPH2629 LCD AA Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-12-PRO-LCD-AA-FS.jpg,SKU-UUAZU7,89
Oppo Reno 7 Pro-5G CPH2293 LCD AA Full Set,RM 57.60,Description Product Specifications and Features: -Oppo Reno 7 Pro-5G CPH2293 LCD AA Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-7-PRO-LCD-AA-FS-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-7-PRO-LCD-AA-FS-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-7-PRO-LCD-AA-FS-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-7-PRO-LCD-AA-FS-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-7-PRO-LCD-AA-FS-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-7-PRO-LCD-AA-FS-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-7-PRO-LCD-AA-FS-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-7-PRO-LCD-AA-FS-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/01/OPPO-RENO-7-PRO-LCD-AA-FS.jpg,SKU-UBINCZ,45
Phone 16 LCD HL AA TFT Full Set (Support Move IC),RM 138.00,Description Product Specifications and Features: -Phone 16 LCD HL AA TFT Full Set (Support Move IC) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-HL-TFT-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-HL-TFT-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-HL-TFT-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-HL-TFT-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-HL-TFT-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-HL-TFT-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-HL-TFT-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-HL-TFT-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-HL-TFT.jpg,SKU-MGXPAT,85
Phone 16 LCD ORI New Full Set,"RM 1,596.00",Description Product Specifications and Features: -Phone 16 LCD ORI New Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/01/IP-16-LCD-ORI-NEW-FS.jpg,SKU-75YEWB,98
Phone 16 LCD ZY AA TFT Full Set,RM 186.00,Description Product Specifications and Features: -Phone 16 LCD ZY AA TFT Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-ZY-TFT-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-ZY-TFT-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-ZY-TFT-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-ZY-TFT-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-ZY-TFT-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-ZY-TFT-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-ZY-TFT-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-ZY-TFT-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16-LCD-ZY-TFT.jpg,SKU-PA7QGP,40
Phone 16Plus LCD HL AA TFT Full Set,RM 114.00,Description Product Specifications and Features: -Phone 16Plus LCD HL AA TFT Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IP-16PLUS-LCD-HL-TFT.jpg,SKU-L7DIIF,80
PXD Air 11″-2024/ Air 11″ (2025-M3) Front Glass + OCA,RM 24.00,Description Product Specifications and Features: -PXD Air 11″-2024/ Air 11″ (2025-M3) Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IPAD-AIR-11-2024-TS-LENS.jpg,SKU-WQLUA2,75
"PXD Air 13″-2024/Air 6 M2 (A2898,A2899,A2900) Front Glass + OCA",RM 24.00,"Description Product Specifications and Features: -PXD Air 13″-2024/Air 6 M2 (A2898,A2899,A2900) Front Glass + OCA",https://www.cmedistribution.com.my/wp-content/uploads/2024/12/IPAD-AIR-13-2024-TS-LENS.jpg,SKU-LOOU7D,57
